index.html:314 The specified value "age here" cannot be parsed, or is out of range.
index.html:238 
puck.js:392 <BLE> Device Name:       MDBT42Q 4b36
puck.js:392 <BLE> Device ID:         CHWSONW8maek+6VJLjqs8A==
puck.js:392 <BLE> Connected
index.html:227 Received:  >
index.html:228 SyntaxError: Unexpected token > in JSON at position 0
    at JSON.parse (<anonymous>)
    at onLine (index.html:216)
    at Object.ondata (index.html:253)
    at Object.emit (puck.js:131)
    at BluetoothRemoteGATTCharacteristic.<anonymous> (puck.js:262)
index.html:217 Received JSON:  {t: "26.92", p: "-0.79"}
index.html:217 Received JSON:  {t: "26.94", p: "-0.24"}
index.html:217 Received JSON:  {t: "26.94", p: "-0.24"}
index.html:217 Received JSON:  {t: "26.95", p: "-0.50"}
index.html:217 Received JSON:  {t: "26.95", p: "0.04"}
index.html:217 Received JSON:  {t: "26.96", p: "1.13"}
index.html:217 Received JSON:  {t: "26.96", p: "1.94"}
index.html:217 Received JSON:  {t: "26.97", p: "1.68"}
index.html:217 Received JSON:  {t: "26.98", p: "2.49"}
index.html:217 Received JSON:  {t: "26.98", p: "2.24"}
index.html:217 Received JSON:  {t: "26.99", p: "1.97"}
index.html:217 Received JSON:  {t: "26.99", p: "2.24"}
index.html:217 Received JSON:  {t: "27.00", p: "1.71"}
index.html:217 Received JSON:  {t: "27.01", p: "1.72"}
index.html:217 Received JSON:  {t: "27.01", p: "1.99"}
index.html:217 Received JSON:  {t: "27.02", p: "1.73"}
index.html:217 Received JSON:  {t: "27.03", p: "1.73"}
index.html:217 Received JSON:  {t: "27.04", p: "1.19"}
index.html:217 Received JSON:  {t: "27.04", p: "1.19"}
index.html:217 Received JSON:  {t: "27.05", p: "1.75"}
index.html:217 Received JSON:  {t: "27.05", p: "1.21"}
index.html:217 Received JSON:  {t: "27.06", p: "0.96"}
index.html:217 Received JSON:  {t: "27.06", p: "1.23"}
index.html:217 Received JSON:  {t: "27.08", p: "0.69"}
index.html:217 Received JSON:  {t: "27.08", p: "0.69"}
index.html:191 MAX:
index.html:192 1.8765584961791821
index.html:217 Received JSON:  {t: "27.09", p: "0.98"}
index.html:217 Received JSON:  {t: "27.09", p: "1.25"}
index.html:217 Received JSON:  {t: "27.09", p: "0.99"}
index.html:217 Received JSON:  {t: "27.11", p: "1.27"}
index.html:217 Received JSON:  {t: "27.11", p: "0.73"}
